CustomerID,observation_date,window_month_year,recency_days,frequency,monetary,return_rate,customer_age_days,avg_items_per_transaction,unique_products,avg_order_value,churn,future_monetary_90d
16701,2011-05-01,2011-05,34,4,1575.92,0.3333333333333333,104,277.0,31,393.98,0,2098.48
16705,2011-05-01,2011-05,18,8,10472.09,0.38461538461538464,160,844.125,120,1309.01125,0,3165.7000000000003
16707,2011-05-01,2011-05,177,1,195.53,0.0,0,141.0,18,195.53,1,0.0
16709,2011-05-01,2011-05,22,4,2804.13,0.0,156,252.5,91,701.0325,0,714.16
16710,2011-05-01,2011-05,41,6,1973.8,0.0,125,196.66666666666666,216,328.96666666666664,0,954.31
16711,2011-05-01,2011-05,79,3,920.6,0.0,77,60.0,6,306.8666666666667,0,311.07
16712,2011-05-01,2011-05,32,4,1343.34,0.0,146,158.0,140,335.835,0,876.37
16713,2011-05-01,2011-05,12,8,3026.06,0.3333333333333333,130,162.875,156,378.2575,0,989.81
16714,2011-05-01,2011-05,94,2,1146.53,0.3333333333333333,0,304.5,76,573.265,0,15.0
16716,2011-05-01,2011-05,43,2,901.2,0.3333333333333333,44,60.0,1,450.6,1,0.0
16717,2011-05-01,2011-05,143,5,1995.94,0.16666666666666666,22,146.0,81,399.188,0,828.91
16718,2011-05-01,2011-05,146,1,1247.5,0.0,0,826.0,41,1247.5,1,0.0
16719,2011-05-01,2011-05,12,5,1661.4,0.16666666666666666,154,176.4,88,332.28000000000003,0,308.2
16720,2011-05-01,2011-05,153,1,467.02,0.5,0,209.0,67,467.02,1,0.0
16721,2011-05-01,2011-05,39,1,292.47,0.0,0,172.0,37,292.47,1,0.0
16722,2011-05-01,2011-05,4,5,2853.88,0.16666666666666666,160,382.2,54,570.7760000000001,0,1373.72
16725,2011-05-01,2011-05,79,11,1283.27,0.08333333333333333,99,46.63636363636363,146,116.66090909090909,1,0.0
16726,2011-05-01,2011-05,71,4,987.95,0.0,88,166.5,100,246.9875,0,191.4
16727,2011-05-01,2011-05,141,2,588.98,0.0,27,200.0,98,294.49,1,0.0
16728,2011-05-01,2011-05,13,2,326.93,0.0,27,105.0,82,163.465,0,223.07
16729,2011-05-01,2011-05,4,4,1389.96,0.0,13,289.25,86,347.49,0,3231.12
16730,2011-05-01,2011-05,11,2,480.94,0.3333333333333333,84,375.0,35,240.47,1,0.0
16732,2011-05-01,2011-05,180,1,2311.01,0.75,0,1220.0,111,2311.01,1,0.0
16735,2011-05-01,2011-05,16,3,1826.79,0.25,153,422.6666666666667,76,608.93,1,0.0
16738,2011-05-01,2011-05,74,1,3.75,0.0,0,3.0,1,3.75,1,0.0
16740,2011-05-01,2011-05,172,1,236.81,0.0,0,116.0,30,236.81,1,0.0
16743,2011-05-01,2011-05,51,2,791.0600000000001,0.0,84,322.0,44,395.53000000000003,0,728.0600000000001
16745,2011-05-01,2011-05,23,7,2558.52,0.0,65,390.7142857142857,103,365.5028571428571,0,2619.14
16746,2011-05-01,2011-05,12,8,3148.98,0.1111111111111111,162,212.625,168,393.6225,0,1691.08
16748,2011-05-01,2011-05,86,3,1087.3,0.0,78,198.0,28,362.43333333333334,0,300.4
16750,2011-05-01,2011-05,9,1,118.7,0.0,0,18.0,10,118.7,0,199.04
16752,2011-05-01,2011-05,149,1,415.0,0.0,0,108.0,9,415.0,1,0.0
16754,2011-05-01,2011-05,149,2,11330.48,0.0,28,9100.0,5,5665.24,1,0.0
16755,2011-05-01,2011-05,3,2,908.47,0.0,89,342.0,80,454.235,1,0.0
16757,2011-05-01,2011-05,95,1,106.83000000000001,0.0,0,81.0,7,106.83000000000001,1,0.0
16765,2011-05-01,2011-05,71,2,454.75,0.0,88,155.5,52,227.375,1,0.0
16766,2011-05-01,2011-05,50,2,1145.6,0.0,0,268.0,17,572.8,1,0.0
16767,2011-05-01,2011-05,37,2,2230.86,0.0,56,725.5,62,1115.43,0,1435.88
16768,2011-05-01,2011-05,48,2,407.75,0.3333333333333333,111,91.0,35,203.875,1,0.0
16769,2011-05-01,2011-05,37,1,380.39,0.0,0,83.0,33,380.39,1,0.0
16770,2011-05-01,2011-05,13,5,1158.28,0.2857142857142857,150,106.6,107,231.656,1,0.0
16771,2011-05-01,2011-05,52,3,1655.95,0.0,62,350.6666666666667,154,551.9833333333333,1,0.0
16775,2011-05-01,2011-05,68,5,1309.98,0.0,109,81.4,58,261.996,0,487.82
16777,2011-05-01,2011-05,34,1,177.25,0.5,0,50.0,35,177.25,1,0.0
16778,2011-05-01,2011-05,51,1,93.18,0.0,0,66.0,5,93.18,1,0.0
16779,2011-05-01,2011-05,20,11,4537.61,0.15384615384615385,158,230.9090909090909,120,412.51,0,2435.18
16780,2011-05-01,2011-05,36,1,161.89,0.0,0,99.0,15,161.89,1,0.0
16781,2011-05-01,2011-05,149,1,622.5,0.5,0,226.0,17,622.5,1,0.0
16782,2011-05-01,2011-05,2,12,4485.84,0.3684210526315789,175,139.25,253,373.82,0,424.0
16784,2011-05-01,2011-05,153,1,233.41,0.0,0,148.0,43,233.41,1,0.0
16786,2011-05-01,2011-05,170,1,51.84,0.0,0,72.0,1,51.84,1,0.0
16787,2011-05-01,2011-05,174,1,192.45000000000002,0.0,0,91.0,12,192.45000000000002,1,0.0
16788,2011-05-01,2011-05,31,1,297.17,0.0,0,187.0,61,297.17,1,0.0
16791,2011-05-01,2011-05,40,3,924.27,0.25,120,164.33333333333334,136,308.09,0,168.87
16792,2011-05-01,2011-05,59,3,256.27,0.0,101,45.666666666666664,31,85.42333333333333,1,0.0
16794,2011-05-01,2011-05,157,1,133.46,0.0,0,74.0,28,133.46,0,500.19
16795,2011-05-01,2011-05,142,1,829.76,0.0,0,478.0,64,829.76,1,0.0
16797,2011-05-01,2011-05,170,1,462.96,0.0,0,234.0,107,462.96,1,0.0
16801,2011-05-01,2011-05,50,1,751.9,0.5,0,186.0,45,751.9,0,867.8299999999999
16804,2011-05-01,2011-05,47,1,118.05,0.0,0,34.0,19,118.05,1,0.0
16805,2011-05-01,2011-05,137,1,214.76999999999998,0.0,0,270.0,55,214.76999999999998,0,245.82
16806,2011-05-01,2011-05,16,1,241.29,0.0,0,119.0,17,241.29,0,300.27
16807,2011-05-01,2011-05,47,1,371.23,0.0,0,311.0,22,371.23,0,750.36
16808,2011-05-01,2011-05,51,1,166.5,0.0,0,116.0,19,166.5,1,0.0
16809,2011-05-01,2011-05,39,1,214.28,0.5,0,166.0,46,214.28,0,256.41
16812,2011-05-01,2011-05,137,4,2392.0,0.2,21,279.0,98,598.0,1,0.0
16814,2011-05-01,2011-05,2,12,3768.4300000000003,0.0,173,124.0,92,314.03583333333336,0,1618.0
16816,2011-05-01,2011-05,90,2,325.45,0.0,44,95.5,20,162.725,0,47.24
16817,2011-05-01,2011-05,25,7,1424.49,0.3,139,116.42857142857143,52,203.49857142857144,0,447.98
16821,2011-05-01,2011-05,158,1,113.35,0.0,0,13.0,7,113.35,1,0.0
16823,2011-05-01,2011-05,4,3,816.25,0.25,174,148.66666666666666,68,272.0833333333333,1,0.0
16824,2011-05-01,2011-05,170,1,225.6,0.0,0,154.0,13,225.6,0,222.89999999999998
16825,2011-05-01,2011-05,155,1,338.4,0.0,0,168.0,19,338.4,0,318.7
16827,2011-05-01,2011-05,170,2,120.41,0.0,0,16.5,5,60.205,1,0.0
16829,2011-05-01,2011-05,165,1,316.1,0.0,0,116.0,16,316.1,0,197.22
16833,2011-05-01,2011-05,36,3,671.29,0.0,74,102.0,32,223.76333333333332,1,0.0
16834,2011-05-01,2011-05,4,1,413.46,0.0,0,358.0,24,413.46,1,0.0
16835,2011-05-01,2011-05,150,2,341.0,0.0,14,64.0,16,170.5,1,0.0
16837,2011-05-01,2011-05,10,3,362.94,0.0,12,39.333333333333336,9,120.98,0,1548.8
16838,2011-05-01,2011-05,65,1,392.12,0.5,0,93.0,14,392.12,0,196.73000000000002
16839,2011-05-01,2011-05,30,12,6294.3,0.25,135,252.83333333333334,55,524.525,0,4496.67
16841,2011-05-01,2011-05,64,1,317.38,0.0,0,230.0,22,317.38,0,1243.68
16842,2011-05-01,2011-05,79,1,520.5699999999999,0.0,0,370.0,30,520.5699999999999,0,346.38
16843,2011-05-01,2011-05,18,3,2394.02,0.25,85,479.3333333333333,51,798.0066666666667,0,4977.58
16848,2011-05-01,2011-05,153,2,378.25,0.0,0,104.5,25,189.125,1,0.0
16850,2011-05-01,2011-05,110,1,332.41,0.0,0,249.0,19,332.41,1,0.0
16858,2011-05-01,2011-05,145,1,751.3800000000001,0.5,0,182.0,9,751.3800000000001,1,0.0
16859,2011-05-01,2011-05,38,1,259.84,0.0,0,376.0,18,259.84,0,487.97
16861,2011-05-01,2011-05,167,2,635.43,0.3333333333333333,9,212.0,37,317.715,0,70.80000000000001
16863,2011-05-01,2011-05,143,1,328.5,0.5,0,210.0,9,328.5,1,0.0
16865,2011-05-01,2011-05,178,1,130.95,0.0,0,157.0,15,130.95,1,0.0
16868,2011-05-01,2011-05,171,1,126.3,0.0,0,38.0,11,126.3,1,0.0
16871,2011-05-01,2011-05,32,3,927.3100000000001,0.0,15,165.0,55,309.10333333333335,0,1110.51
16873,2011-05-01,2011-05,22,2,2686.57,0.5,118,690.5,85,1343.285,0,546.88
16874,2011-05-01,2011-05,156,1,217.74,0.0,0,81.0,31,217.74,1,0.0
16875,2011-05-01,2011-05,73,3,805.09,0.4,43,130.33333333333334,41,268.36333333333334,0,333.11
16876,2011-05-01,2011-05,180,1,136.01,0.0,0,181.0,32,136.01,1,0.0
16882,2011-05-01,2011-05,16,2,215.70000000000002,0.0,77,51.0,15,107.85000000000001,1,0.0
16883,2011-05-01,2011-05,148,1,256.06,0.0,0,108.0,17,256.06,0,148.7
16885,2011-05-01,2011-05,134,2,429.88,0.0,28,114.5,66,214.94,1,0.0
16887,2011-05-01,2011-05,177,1,246.02,0.0,0,90.0,31,246.02,1,0.0
16888,2011-05-01,2011-05,177,1,119.84,0.0,0,46.0,20,119.84,1,0.0
16889,2011-05-01,2011-05,20,3,1527.05,0.0,154,295.0,107,509.01666666666665,0,350.06
16891,2011-05-01,2011-05,148,1,464.52,0.0,0,184.0,63,464.52,0,205.66
16893,2011-05-01,2011-05,143,2,401.77,0.0,9,91.0,80,200.885,1,0.0
16897,2011-05-01,2011-05,76,2,289.78,0.3333333333333333,14,36.5,37,144.89,1,0.0
16898,2011-05-01,2011-05,145,1,232.16,0.5,0,196.0,29,232.16,0,203.39
16899,2011-05-01,2011-05,137,3,610.01,0.0,36,123.66666666666667,49,203.33666666666667,0,339.63
16903,2011-05-01,2011-05,157,1,246.99,0.5,0,115.0,53,246.99,1,0.0
16904,2011-05-01,2011-05,2,10,2471.39,0.0,172,124.5,287,247.13899999999998,0,970.86
16905,2011-05-01,2011-05,13,5,1505.63,0.375,150,101.8,55,301.12600000000003,1,0.0
16906,2011-05-01,2011-05,25,1,114.64,0.0,0,45.0,21,114.64,0,280.3
16907,2011-05-01,2011-05,11,4,931.3,0.0,151,74.5,73,232.825,0,127.88
16912,2011-05-01,2011-05,67,3,757.64,0.25,32,109.66666666666667,28,252.54666666666665,0,800.74
16913,2011-05-01,2011-05,67,1,113.44,0.0,0,82.0,8,113.44,1,0.0
16915,2011-05-01,2011-05,25,3,337.49,0.0,138,19.0,28,112.49666666666667,0,41.9
16916,2011-05-01,2011-05,149,2,627.63,0.0,30,185.5,81,313.815,1,0.0
16917,2011-05-01,2011-05,53,1,391.52,0.0,0,232.0,9,391.52,1,0.0
16918,2011-05-01,2011-05,94,1,275.78000000000003,0.0,0,173.0,31,275.78000000000003,0,247.25
16919,2011-05-01,2011-05,3,8,2068.42,0.0,172,110.375,124,258.5525,0,1121.39
16923,2011-05-01,2011-05,12,10,4618.64,0.2857142857142857,162,209.2,202,461.86400000000003,0,1804.74
16926,2011-05-01,2011-05,148,1,460.5,0.0,0,70.0,14,460.5,1,0.0
16927,2011-05-01,2011-05,53,2,341.45,0.0,85,256.5,5,170.725,1,0.0
16928,2011-05-01,2011-05,12,8,1287.39,0.2,162,114.25,64,160.92375,0,731.45
16931,2011-05-01,2011-05,20,8,1936.08,0.0,153,135.125,216,242.01,0,1321.68
16933,2011-05-01,2011-05,16,3,613.08,0.4,149,90.66666666666667,43,204.36,1,0.0
16934,2011-05-01,2011-05,160,1,378.5,0.0,0,106.0,23,378.5,1,0.0
16935,2011-05-01,2011-05,158,2,266.85,0.0,7,57.5,12,133.425,1,0.0
16936,2011-05-01,2011-05,162,1,288.49,0.0,0,169.0,81,288.49,1,0.0
16938,2011-05-01,2011-05,85,2,724.1,0.0,72,159.0,40,362.05,0,2143.15
16940,2011-05-01,2011-05,66,1,757.68,0.0,0,549.0,82,757.68,0,1110.68
16942,2011-05-01,2011-05,4,1,285.04,0.0,0,138.0,35,285.04,0,1164.1
16943,2011-05-01,2011-05,38,2,644.63,0.0,57,62.5,21,322.315,0,172.1
16945,2011-05-01,2011-05,32,9,2167.02,0.1,138,159.11111111111111,84,240.78,0,945.89
16946,2011-05-01,2011-05,160,1,186.1,0.0,0,98.0,12,186.1,1,0.0
16947,2011-05-01,2011-05,12,1,406.48,0.5,0,312.0,21,406.48,1,0.0
16948,2011-05-01,2011-05,38,2,240.54,0.0,63,123.0,8,120.27,0,194.48
16949,2011-05-01,2011-05,31,2,202.21,0.0,62,61.5,14,101.105,0,691.54
16950,2011-05-01,2011-05,144,2,598.91,0.0,23,94.0,14,299.455,1,0.0
16951,2011-05-01,2011-05,81,1,1053.79,0.0,0,1066.0,70,1053.79,0,223.96
16954,2011-05-01,2011-05,31,4,1175.53,0.0,124,171.75,35,293.8825,1,0.0
16955,2011-05-01,2011-05,113,3,544.08,0.25,37,98.0,14,181.36,0,163.69
16957,2011-05-01,2011-05,16,2,416.64,0.0,42,86.0,15,208.32,1,0.0
16960,2011-05-01,2011-05,29,4,982.08,0.2,151,143.5,148,245.52,1,0.0
16961,2011-05-01,2011-05,165,1,398.34,0.5,0,268.0,29,398.34,1,0.0
16965,2011-05-01,2011-05,3,1,201.19,0.0,0,291.0,26,201.19,1,0.0
16966,2011-05-01,2011-05,17,1,409.2,0.0,0,360.0,8,409.2,0,1077.36
16972,2011-05-01,2011-05,159,1,493.45,0.0,0,119.0,42,493.45,1,0.0
16973,2011-05-01,2011-05,163,1,127.0,0.0,0,60.0,6,127.0,1,0.0
16976,2011-05-01,2011-05,44,1,251.51999999999998,0.0,0,88.0,2,251.51999999999998,1,0.0
16977,2011-05-01,2011-05,172,1,135.7,0.0,0,28.0,9,135.7,1,0.0
16979,2011-05-01,2011-05,74,2,694.6999999999999,0.3333333333333333,85,139.0,21,347.34999999999997,0,208.5
16980,2011-05-01,2011-05,32,2,1078.96,0.0,36,394.0,71,539.48,1,0.0
16983,2011-05-01,2011-05,48,5,1914.83,0.16666666666666666,119,240.8,86,382.966,0,262.88
16985,2011-05-01,2011-05,45,5,2522.7,0.16666666666666666,107,192.2,39,504.53999999999996,0,1476.08
16987,2011-05-01,2011-05,153,1,264.75,0.0,0,84.0,39,264.75,0,629.45
16988,2011-05-01,2011-05,156,1,256.55,0.0,0,115.0,13,256.55,1,0.0
16992,2011-05-01,2011-05,61,2,522.4,0.3333333333333333,102,124.0,31,261.2,0,249.55
16996,2011-05-01,2011-05,22,6,966.83,0.25,156,64.83333333333333,17,161.13833333333335,1,0.0
16997,2011-05-01,2011-05,65,3,702.0,0.0,37,120.0,7,234.0,1,0.0
16998,2011-05-01,2011-05,81,1,90.0,0.0,0,24.0,1,90.0,0,205.0
17000,2011-05-01,2011-05,173,1,214.58,0.0,0,204.0,8,214.58,1,0.0
17001,2011-05-01,2011-05,22,6,2193.25,0.0,140,214.5,47,365.5416666666667,0,790.8
17002,2011-05-01,2011-05,67,1,513.06,0.0,0,266.0,17,513.06,0,480.46000000000004
17003,2011-05-01,2011-05,179,2,435.6,0.0,0,131.5,32,217.8,1,0.0
17004,2011-05-01,2011-05,169,1,442.59000000000003,0.0,0,205.0,9,442.59000000000003,1,0.0
17006,2011-05-01,2011-05,169,2,526.08,0.0,5,86.5,35,263.04,1,0.0
17007,2011-05-01,2011-05,134,2,207.12,0.3333333333333333,0,52.0,12,103.56,0,368.32
17017,2011-05-01,2011-05,17,13,7027.97,0.3157894736842105,154,401.6923076923077,78,540.613076923077,0,1528.6
17018,2011-05-01,2011-05,102,2,810.0,0.0,61,60.0,9,405.0,1,0.0
17019,2011-05-01,2011-05,38,5,2166.54,0.16666666666666666,118,293.8,193,433.308,1,0.0
17025,2011-05-01,2011-05,150,2,321.94,0.0,0,139.0,5,160.97,1,0.0
17026,2011-05-01,2011-05,146,1,66.3,0.0,0,50.0,3,66.3,0,121.68
17027,2011-05-01,2011-05,60,3,443.88,0.25,33,64.66666666666667,68,147.96,0,212.0
17029,2011-05-01,2011-05,13,2,523.0,0.0,146,150.0,1,261.5,1,0.0
17031,2011-05-01,2011-05,155,1,253.5,0.0,0,130.0,3,253.5,0,225.95
17033,2011-05-01,2011-05,136,2,610.45,0.0,38,122.5,18,305.225,0,300.29999999999995
17034,2011-05-01,2011-05,64,1,141.79999999999998,0.0,0,98.0,6,141.79999999999998,1,0.0
17035,2011-05-01,2011-05,22,2,433.53000000000003,0.3333333333333333,65,114.5,27,216.76500000000001,1,0.0
17036,2011-05-01,2011-05,160,1,176.89999999999998,0.0,0,76.0,12,176.89999999999998,1,0.0
17041,2011-05-01,2011-05,137,2,688.8000000000001,0.3333333333333333,36,172.0,40,344.40000000000003,1,0.0
17042,2011-05-01,2011-05,24,1,273.21,0.0,0,329.0,42,273.21,0,407.69
17043,2011-05-01,2011-05,43,3,468.46999999999997,0.0,130,91.33333333333333,31,156.15666666666667,0,150.37
17044,2011-05-01,2011-05,151,4,4222.0,0.3333333333333333,20,571.0,30,1055.5,1,0.0
17045,2011-05-01,2011-05,24,2,167.55,0.0,128,19.0,10,83.775,0,108.4
17048,2011-05-01,2011-05,59,2,760.4,0.5,48,212.0,36,380.2,1,0.0
17049,2011-05-01,2011-05,52,4,2365.29,0.0,124,222.25,107,591.3225,0,1351.83
17050,2011-05-01,2011-05,27,5,2501.2400000000002,0.0,124,251.8,151,500.24800000000005,0,459.75
17054,2011-05-01,2011-05,12,2,612.37,0.0,10,198.5,38,306.185,0,594.95
17058,2011-05-01,2011-05,16,1,582.72,0.0,0,351.0,35,582.72,0,236.94
17059,2011-05-01,2011-05,37,2,1904.02,0.0,108,580.5,160,952.01,0,329.01
17060,2011-05-01,2011-05,43,1,234.24,0.0,0,216.0,5,234.24,1,0.0
17061,2011-05-01,2011-05,4,4,1999.41,0.2,4,157.0,43,499.8525,0,2252.02
17062,2011-05-01,2011-05,90,5,1012.5500000000001,0.16666666666666666,83,163.4,71,202.51000000000002,1,0.0
17063,2011-05-01,2011-05,66,2,319.37,0.6,0,92.5,20,159.685,0,352.5
17064,2011-05-01,2011-05,104,1,147.85,0.0,0,74.0,21,147.85,0,313.45
17068,2011-05-01,2011-05,2,11,2901.27,0.08333333333333333,178,119.81818181818181,119,263.7518181818182,0,1043.05
17069,2011-05-01,2011-05,3,6,2026.1200000000001,0.3333333333333333,153,139.33333333333334,70,337.68666666666667,0,422.72
17071,2011-05-01,2011-05,16,4,1339.73,0.42857142857142855,142,142.0,61,334.9325,0,610.59
17075,2011-05-01,2011-05,30,3,696.07,0.25,64,80.33333333333333,49,232.02333333333334,1,0.0
17076,2011-05-01,2011-05,50,3,544.12,0.0,118,74.66666666666667,18,181.37333333333333,1,0.0
17080,2011-05-01,2011-05,46,3,378.58000000000004,0.25,119,88.66666666666667,9,126.19333333333334,1,0.0
17081,2011-05-01,2011-05,172,1,172.48,0.0,0,70.0,37,172.48,1,0.0
17082,2011-05-01,2011-05,95,2,1579.74,0.0,76,415.5,43,789.87,1,0.0
17083,2011-05-01,2011-05,72,2,996.02,0.3333333333333333,8,281.0,22,498.01,1,0.0
17084,2011-05-01,2011-05,173,1,2253.22,0.5,0,1476.0,132,2253.22,1,0.0
17085,2011-05-01,2011-05,27,6,2383.62,0.14285714285714285,132,206.0,178,397.27,1,0.0
17088,2011-05-01,2011-05,30,1,1015.83,0.0,0,355.0,55,1015.83,0,383.28000000000003
17089,2011-05-01,2011-05,163,1,128.45,0.0,0,35.0,4,128.45,1,0.0
17090,2011-05-01,2011-05,4,5,942.3000000000001,0.0,147,98.0,19,188.46,1,0.0
17091,2011-05-01,2011-05,17,4,2142.27,0.2,160,231.75,82,535.5675,0,600.6899999999999
17092,2011-05-01,2011-05,54,1,134.9,0.0,0,109.0,10,134.9,1,0.0
17094,2011-05-01,2011-05,99,1,302.0,0.5,0,152.0,14,302.0,1,0.0
17095,2011-05-01,2011-05,76,2,543.96,0.5,35,117.0,33,271.98,1,0.0
17096,2011-05-01,2011-05,38,2,440.34000000000003,0.3333333333333333,121,110.0,23,220.17000000000002,0,310.45
17097,2011-05-01,2011-05,101,2,462.36,0.0,40,91.0,60,231.18,1,0.0
17098,2011-05-01,2011-05,158,1,147.9,0.0,0,42.0,6,147.9,1,0.0
17101,2011-05-01,2011-05,171,1,237.6,0.0,0,56.0,4,237.6,0,230.57999999999998
17102,2011-05-01,2011-05,38,1,25.5,0.0,0,2.0,1,25.5,1,0.0
17105,2011-05-01,2011-05,83,1,319.4,0.0,0,359.0,38,319.4,0,346.38
17106,2011-05-01,2011-05,166,1,491.23,0.0,0,156.0,51,491.23,1,0.0
17107,2011-05-01,2011-05,55,2,2558.63,0.3333333333333333,119,601.5,104,1279.315,0,4638.85
17109,2011-05-01,2011-05,9,2,464.59000000000003,0.0,0,124.0,52,232.29500000000002,1,0.0
17114,2011-05-01,2011-05,26,3,400.39,0.25,85,41.333333333333336,54,133.46333333333334,0,203.2
17115,2011-05-01,2011-05,10,1,310.02,0.5,0,166.0,18,310.02,0,302.8
17117,2011-05-01,2011-05,65,1,116.19999999999999,0.0,0,68.0,9,116.19999999999999,1,0.0
17118,2011-05-01,2011-05,94,1,157.02,0.0,0,154.0,10,157.02,1,0.0
17120,2011-05-01,2011-05,10,1,307.46,0.0,0,120.0,18,307.46,1,0.0
17121,2011-05-01,2011-05,179,1,314.74,0.0,0,106.0,12,314.74,1,0.0
17122,2011-05-01,2011-05,165,1,87.92,0.0,0,50.0,5,87.92,1,0.0
17126,2011-05-01,2011-05,76,4,949.17,0.2,101,139.0,153,237.2925,0,489.48
17128,2011-05-01,2011-05,111,1,157.09,0.0,0,76.0,14,157.09,1,0.0
17133,2011-05-01,2011-05,23,2,1041.67,0.0,19,198.5,7,520.835,0,1437.12
17134,2011-05-01,2011-05,41,1,330.5,0.0,0,80.0,19,330.5,1,0.0
17135,2011-05-01,2011-05,66,2,716.13,0.3333333333333333,82,321.0,19,358.065,1,0.0
17138,2011-05-01,2011-05,52,2,525.4,0.0,113,103.0,31,262.7,1,0.0
17139,2011-05-01,2011-05,36,4,4537.19,0.2,130,441.5,167,1134.2975,0,2246.83
17140,2011-05-01,2011-05,24,1,465.32,0.0,0,302.0,16,465.32,1,0.0
17142,2011-05-01,2011-05,16,1,579.0,0.0,0,81.0,15,579.0,1,0.0
17146,2011-05-01,2011-05,40,2,563.88,0.0,95,104.0,31,281.94,1,0.0
17147,2011-05-01,2011-05,88,1,409.5,0.6666666666666666,0,250.0,18,409.5,0,563.61
17150,2011-05-01,2011-05,153,1,215.0,0.0,0,64.0,13,215.0,1,0.0
17152,2011-05-01,2011-05,40,1,315.9,0.0,0,206.0,8,315.9,0,1373.6
17158,2011-05-01,2011-05,9,2,698.5500000000001,0.0,127,230.5,36,349.27500000000003,1,0.0
17160,2011-05-01,2011-05,2,4,3251.09,0.0,172,607.0,103,812.7725,0,1038.06
17162,2011-05-01,2011-05,22,5,819.3100000000001,0.0,60,101.2,53,163.86200000000002,0,345.96999999999997
17164,2011-05-01,2011-05,50,1,627.13,0.0,0,427.0,39,627.13,0,643.29
17165,2011-05-01,2011-05,61,2,585.39,0.0,97,123.5,33,292.695,1,0.0
17167,2011-05-01,2011-05,156,1,300.37,0.0,0,139.0,17,300.37,1,0.0
17170,2011-05-01,2011-05,151,2,178.68,0.3333333333333333,14,76.0,8,89.34,1,0.0
17171,2011-05-01,2011-05,66,1,224.91,0.0,0,185.0,16,224.91,1,0.0
17175,2011-05-01,2011-05,73,1,519.08,0.0,0,332.0,27,519.08,0,613.55
17179,2011-05-01,2011-05,9,3,748.62,0.0,150,99.66666666666667,54,249.54,0,223.48000000000002
17180,2011-05-01,2011-05,18,3,564.86,0.4,74,176.33333333333334,77,188.28666666666666,1,0.0
17181,2011-05-01,2011-05,150,1,311.04,0.0,0,432.0,2,311.04,1,0.0
17187,2011-05-01,2011-05,3,1,203.95,0.0,0,144.0,10,203.95,1,0.0
17188,2011-05-01,2011-05,92,3,1424.44,0.4,46,236.66666666666666,33,474.81333333333333,0,390.65
17189,2011-05-01,2011-05,136,1,227.22,0.0,0,103.0,36,227.22,1,0.0
17190,2011-05-01,2011-05,180,2,344.88,0.0,0,71.5,64,172.44,0,195.0
17191,2011-05-01,2011-05,57,4,1330.99,0.0,87,199.75,90,332.7475,0,354.82
17193,2011-05-01,2011-05,163,1,565.74,0.0,0,378.0,11,565.74,0,448.56
17194,2011-05-01,2011-05,50,2,262.62,0.0,86,59.5,26,131.31,1,0.0
17198,2011-05-01,2011-05,142,2,1043.32,0.0,5,242.0,73,521.66,1,0.0
17200,2011-05-01,2011-05,164,2,191.65,0.0,0,126.5,4,95.825,1,0.0
17203,2011-05-01,2011-05,165,4,2012.03,0.0,0,439.0,84,503.0075,1,0.0
17204,2011-05-01,2011-05,18,4,2372.3,0.5,132,227.0,57,593.075,0,314.4
17208,2011-05-01,2011-05,172,1,115.35,0.0,0,103.0,21,115.35,1,0.0
17210,2011-05-01,2011-05,169,1,253.37,0.0,0,243.0,47,253.37,1,0.0
17211,2011-05-01,2011-05,10,5,1527.24,0.16666666666666666,136,189.8,96,305.448,0,210.95
17212,2011-05-01,2011-05,30,1,226.85,0.0,0,147.0,4,226.85,1,0.0
17213,2011-05-01,2011-05,93,3,1249.8500000000001,0.5714285714285714,50,138.33333333333334,40,416.61666666666673,0,843.0600000000001
17214,2011-05-01,2011-05,26,4,613.67,0.0,110,44.75,56,153.4175,1,0.0
17217,2011-05-01,2011-05,11,1,113.5,0.0,0,24.0,9,113.5,1,0.0
17218,2011-05-01,2011-05,111,7,1981.85,0.0,63,149.28571428571428,130,283.12142857142857,0,172.95
17220,2011-05-01,2011-05,31,3,1055.25,0.0,109,143.0,113,351.75,0,780.63
17223,2011-05-01,2011-05,87,3,873.53,0.0,64,74.0,62,291.1766666666667,1,0.0
17226,2011-05-01,2011-05,85,1,393.49,0.0,0,406.0,21,393.49,1,0.0
17227,2011-05-01,2011-05,33,3,745.35,0.0,124,136.66666666666666,20,248.45000000000002,0,107.6
17228,2011-05-01,2011-05,88,3,835.33,0.0,60,199.0,43,278.4433333333333,0,208.2
17230,2011-05-01,2011-05,41,8,3638.41,0.2727272727272727,95,206.375,51,454.80125,1,0.0
17231,2011-05-01,2011-05,40,5,1374.62,0.2857142857142857,126,127.8,173,274.924,0,770.95
17235,2011-05-01,2011-05,149,3,1113.0,0.0,28,160.0,21,371.0,1,0.0
17236,2011-05-01,2011-05,19,4,563.82,0.0,120,79.25,46,140.955,0,133.91
17237,2011-05-01,2011-05,152,2,687.39,0.0,6,155.0,58,343.695,1,0.0
17238,2011-05-01,2011-05,33,9,2249.38,0.0,147,120.55555555555556,218,249.93111111111114,0,962.4
17239,2011-05-01,2011-05,89,2,697.5,0.3333333333333333,74,155.0,17,348.75,1,0.0
17241,2011-05-01,2011-05,162,1,163.6,0.0,0,24.0,7,163.6,1,0.0
17243,2011-05-01,2011-05,13,14,4102.2,0.125,154,112.07142857142857,120,293.0142857142857,0,870.02
