Customer ID,ultima_compra,primera_compra,Frequency,Monetary,Recency
16998,2011-07-13 09:44:00,2010-09-21 14:39:00,5,402.0,149
16999,2011-11-16 13:53:00,2011-09-26 15:43:00,2,484.82,22
17000,2010-11-08 13:35:00,2010-10-27 14:16:00,2,406.3,395
17001,2011-12-09 09:38:00,2010-03-25 12:41:00,19,6640.8,0
17002,2011-09-15 12:40:00,2010-03-08 15:46:00,7,2571.55,85
17003,2010-11-02 13:15:00,2010-05-10 11:20:00,4,830.16,401
17004,2011-10-24 14:25:00,2010-10-11 15:43:00,4,2425.16,45
17005,2010-08-26 10:57:00,2010-04-30 10:55:00,2,742.36,470
17006,2011-12-05 12:09:00,2010-03-05 13:33:00,8,1636.32,4
17007,2011-10-20 10:47:00,2010-09-28 13:51:00,7,1120.1,50
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,81.36,428
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,242.06,550
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,17
17011,2011-11-09 13:30:00,2010-02-26 09:47:00,3,671.7,29
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,384.16,724
17014,2011-12-01 14:09:00,2011-10-04 11:36:00,3,586.33,7
17015,2011-11-11 10:45:00,2011-06-07 13:19:00,3,1842.56,28
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,552.4,576
17017,2011-12-07 09:32:00,2009-12-03 13:22:00,29,14110.61,2
17018,2011-10-30 11:42:00,2009-12-05 10:27:00,6,2287.7,40
17019,2011-11-28 13:06:00,2009-12-02 11:52:00,11,4012.2,10
17020,2010-06-15 13:06:00,2010-03-03 12:27:00,2,935.62,541
17021,2010-09-23 20:01:00,2010-04-29 20:05:00,6,1182.22,441
17022,2011-11-08 17:09:00,2010-10-03 10:27:00,2,260.0,30
17023,2010-10-18 15:37:00,2010-01-11 15:09:00,3,800.18,416
17024,2011-10-25 13:47:00,2011-07-05 09:31:00,3,95.85,44
17025,2011-10-10 09:06:00,2010-03-08 13:37:00,5,1510.6399999999999,60
17026,2011-06-07 14:28:00,2010-10-18 15:22:00,3,208.98,184
17027,2011-09-22 12:24:00,2009-12-10 12:10:00,9,1327.1100000000001,78
17028,2010-05-07 15:33:00,2009-12-18 14:28:00,3,1593.83,580
17029,2011-08-21 11:06:00,2010-02-14 10:19:00,7,2137.3,110
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,63
17031,2011-11-28 10:23:00,2010-05-07 14:52:00,6,2773.85,11
17032,2010-06-10 12:16:00,2009-12-10 15:36:00,8,3004.6,547
17033,2011-09-14 14:34:00,2010-11-07 12:55:00,4,1332.79,85
17034,2011-11-23 15:14:00,2010-07-14 12:55:00,5,1283.92,15
17035,2011-04-08 11:23:00,2009-12-03 10:37:00,4,613.59,245
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,176.9,382
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,87
17038,2011-11-09 13:50:00,2010-10-20 16:04:00,2,743.17,29
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,1954.99,603
17040,2011-07-25 10:19:00,2010-06-07 15:08:00,2,463.25,137
17041,2011-11-13 11:21:00,2010-04-18 14:25:00,6,1686.28,26
17042,2011-12-07 12:26:00,2011-04-06 14:53:00,5,1044.3799999999999,2
17043,2011-11-07 15:33:00,2009-12-09 15:20:00,8,2616.55,31
17044,2011-11-14 14:28:00,2009-12-07 12:25:00,12,11962.3,24
17045,2011-08-18 17:09:00,2010-10-06 14:52:00,5,827.6800000000001,112
17046,2011-07-05 14:24:00,2010-03-29 13:46:00,5,1906.07,156
17047,2011-09-15 13:27:00,2009-12-08 08:48:00,6,2289.23,84
17048,2011-08-14 11:49:00,2010-01-18 13:55:00,7,2071.68,117
17049,2011-12-07 10:48:00,2010-03-04 10:23:00,19,9947.48,2
17050,2011-09-04 13:48:00,2010-01-26 14:54:00,11,4691.79,95
17051,2011-05-29 14:13:00,2010-03-21 14:55:00,4,714.39,193
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,413.75,27
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,130
17054,2011-11-11 12:56:00,2011-04-08 13:14:00,5,1356.33,27
17055,2010-09-20 12:21:00,2010-09-20 12:21:00,1,239.55,445
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,128.60000000000002,737
17057,2010-04-22 19:21:00,2010-04-22 19:21:00,1,294.74,595
17058,2011-09-19 10:13:00,2011-04-14 09:18:00,3,1179.89,81
17059,2011-11-10 12:27:00,2010-01-26 14:43:00,9,5602.53,29
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,265
17061,2011-09-27 11:24:00,2011-04-21 13:29:00,11,5232.2300000000005,73
17062,2011-01-30 11:01:00,2010-09-26 11:57:00,6,1208.22,313
17063,2011-11-18 16:19:00,2009-12-01 12:36:00,13,3638.53,20
17064,2011-10-12 10:18:00,2011-01-16 16:10:00,3,859.35,58
17065,2010-03-12 11:41:00,2010-03-12 11:40:00,2,194.7,637
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,228.34,725
17067,2009-12-15 08:39:00,2009-12-08 12:03:00,3,454.54,724
17068,2011-11-27 13:14:00,2010-03-28 14:26:00,47,9161.08,11
17069,2011-11-11 17:13:00,2009-12-03 12:27:00,14,5794.28,27
17070,2011-08-17 17:01:00,2010-10-25 15:57:00,2,445.32,113
17071,2011-11-11 16:31:00,2010-01-24 13:05:00,13,3801.2000000000003,27
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,282.05,624
17073,2011-11-22 11:47:00,2011-08-22 14:37:00,4,1446.09,17
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,203.05,562
17075,2011-11-22 11:58:00,2009-12-14 11:24:00,10,2241.73,17
17076,2011-11-03 17:53:00,2009-12-04 12:12:00,6,1242.75,35
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,306.0,577
17078,2011-11-03 19:17:00,2011-11-03 18:49:00,2,378.2,35
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.80000000000001,77
17080,2011-11-17 12:59:00,2010-07-01 16:03:00,7,957.53,21
17081,2011-11-14 12:56:00,2010-02-22 13:19:00,6,964.39,24
17082,2011-11-06 15:17:00,2009-12-15 11:25:00,6,4732.03,32
17083,2011-08-22 15:43:00,2010-02-09 11:46:00,9,4049.79,108
17084,2011-11-04 14:54:00,2010-11-08 14:20:00,3,5202.97,34
17085,2011-08-08 14:15:00,2009-12-06 12:16:00,28,7891.41,122
17086,2011-12-02 13:54:00,2011-10-07 11:22:00,6,2050.08,6
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,221.53,737
17088,2011-11-11 14:23:00,2011-03-31 09:48:00,4,1991.01,27
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,128.45,385
17090,2011-12-05 13:44:00,2010-07-19 16:02:00,13,3149.48,3
17091,2011-12-07 10:43:00,2009-12-16 15:45:00,19,7811.1,2
17092,2011-10-20 19:51:00,2010-02-02 16:42:00,11,5594.96,49
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,235.88,592
17094,2011-01-21 13:09:00,2010-10-12 10:48:00,2,402.20000000000005,321
17095,2011-11-17 12:21:00,2009-12-15 12:32:00,7,2572.25,22
17096,2011-11-24 15:01:00,2010-06-02 14:48:00,11,3759.18,14
17097,2011-12-07 17:05:00,2010-10-05 14:09:00,9,1340.45,1
17098,2010-11-23 12:13:00,2010-06-17 10:30:00,3,591.0699999999999,381
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,582.17,532
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,17
17101,2011-11-29 13:57:00,2010-06-07 15:12:00,7,2507.05,9
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,261
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,424.3,721
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,474.03,423
17105,2011-07-03 15:53:00,2011-02-06 14:46:00,2,665.78,158
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,491.23,388
17107,2011-11-06 14:14:00,2010-01-31 15:47:00,10,16075.42,32
17108,2010-02-14 12:22:00,2010-02-14 12:22:00,1,174.95,663
17109,2011-11-10 16:59:00,2010-07-30 12:42:00,8,1295.46,28
17110,2011-06-27 12:58:00,2010-04-08 13:32:00,3,510.7,164
17111,2011-10-23 15:59:00,2010-10-10 15:21:00,2,476.58,46
17112,2010-07-25 11:14:00,2010-07-25 11:14:00,1,205.17,502
17113,2010-05-14 13:59:00,2010-01-11 10:14:00,6,2322.59,573
17114,2011-12-04 12:17:00,2011-01-09 11:39:00,8,808.62,5
17115,2011-12-01 14:30:00,2009-12-05 12:13:00,7,2761.4900000000002,7
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,389.78,647
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.19999999999999,287
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,317
17119,2011-12-06 14:40:00,2011-10-11 11:03:00,2,606.91,2
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,232
17121,2010-11-02 11:47:00,2010-11-02 11:47:00,1,314.74,402
17122,2011-08-12 14:33:00,2010-07-28 09:34:00,4,570.5,118
17123,2011-07-01 10:47:00,2010-05-16 11:52:00,3,977.17,161
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,298.89,184
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,259.35,49
17126,2011-07-10 13:52:00,2010-08-31 13:41:00,9,2070.44,151
17127,2010-10-07 09:54:00,2009-12-04 15:18:00,5,1155.0300000000002,428
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,334
17129,2010-07-07 13:46:00,2010-07-07 13:46:00,1,31.85,519
17131,2011-12-04 12:52:00,2011-09-25 12:42:00,5,2463.17,4
17132,2010-09-13 16:31:00,2010-08-08 13:49:00,2,1272.8,451
17133,2011-11-24 12:27:00,2010-03-21 12:31:00,12,14622.33,15
17134,2011-08-25 09:53:00,2010-09-23 18:32:00,3,637.1,106
17135,2011-11-23 16:48:00,2010-05-09 16:03:00,10,1954.16,15
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,231.68,661
17137,2010-10-19 14:51:00,2010-01-31 12:27:00,6,1133.63,415
17138,2011-03-09 11:54:00,2010-02-04 14:19:00,7,4417.27,275
17139,2011-11-24 10:12:00,2010-01-11 11:31:00,25,19584.46,15
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,465.32,246
17141,2010-10-17 14:54:00,2010-01-24 14:19:00,4,754.33,417
17142,2011-04-14 18:22:00,2010-01-24 15:23:00,4,1283.75,238
17143,2010-10-18 15:27:00,2010-07-12 13:26:00,2,924.11,416
17144,2011-12-08 17:57:00,2011-09-16 12:50:00,2,984.57,0
17145,2010-07-15 09:02:00,2010-02-19 12:07:00,4,3120.91,512
17146,2011-08-26 12:44:00,2010-02-02 09:39:00,13,5860.24,105
17147,2011-11-17 12:32:00,2010-01-11 09:38:00,9,3199.95,22
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,124.88,51
17149,2010-09-14 14:56:00,2010-09-14 14:56:00,1,143.10000000000002,450
17150,2010-11-28 11:27:00,2009-12-06 10:51:00,6,1375.65,376
17151,2009-12-04 14:56:00,2009-12-04 14:56:00,1,231.90000000000003,734
17152,2011-05-29 12:19:00,2010-10-10 12:40:00,4,2016.5,194
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,213.78,23
17154,2011-09-25 13:42:00,2011-09-25 13:42:00,1,329.34,74
17155,2011-11-22 12:38:00,2009-12-03 11:34:00,7,892.46,17
17156,2010-08-05 11:30:00,2010-08-05 11:30:00,1,591.87,491
17157,2011-12-02 09:10:00,2009-12-04 13:00:00,19,5151.9,7
17158,2011-11-07 15:15:00,2010-03-07 15:50:00,5,1980.0,31
17159,2011-11-18 10:52:00,2010-03-04 14:53:00,5,2099.59,21
17160,2011-11-08 14:05:00,2009-12-04 10:57:00,17,10209.16,30
17161,2010-09-21 16:44:00,2010-09-21 16:44:00,1,856.01,443
17162,2011-11-11 11:34:00,2011-02-07 12:27:00,10,1715.46,28
17163,2011-11-18 08:57:00,2010-02-02 10:39:00,4,699.78,21
17164,2011-11-07 09:14:00,2011-03-11 14:26:00,7,2467.35,32
17165,2011-02-28 16:39:00,2009-12-11 09:18:00,6,1794.32,283
17166,2011-11-01 09:46:00,2011-05-20 08:18:00,2,206.34,38
17167,2010-11-25 10:05:00,2010-09-20 14:02:00,3,867.11,379
17168,2010-07-29 12:33:00,2010-07-29 12:33:00,1,400.2,498
17169,2011-10-13 10:25:00,2010-05-10 13:00:00,3,1156.73,57
17170,2010-11-30 15:55:00,2010-11-15 16:23:00,2,178.68,373
17171,2011-02-23 16:37:00,2010-02-16 12:02:00,2,384.59,288
17172,2011-09-22 09:36:00,2009-12-13 11:46:00,3,956.5699999999999,78
17173,2011-12-04 14:40:00,2011-07-31 15:26:00,8,3766.6,4
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,59.9,217
17175,2011-10-26 15:31:00,2011-02-16 14:56:00,4,1443.69,43
17176,2011-05-22 12:41:00,2010-01-31 15:49:00,3,902.3199999999999,201
17177,2010-07-22 14:53:00,2010-07-22 14:53:00,1,119.5,504
17178,2009-12-08 16:20:00,2009-12-08 16:20:00,1,436.71,730
17179,2011-06-14 16:48:00,2010-05-26 11:22:00,6,1507.26,177
17180,2011-10-14 15:46:00,2010-01-21 17:43:00,11,2256.98,55
17181,2011-10-13 14:48:00,2010-04-23 11:21:00,3,465.37,56
17182,2010-10-13 10:09:00,2009-12-21 15:22:00,2,321.3,422
17183,2011-12-02 10:07:00,2011-08-26 15:25:00,6,3347.31,7
17184,2010-05-19 14:24:00,2009-12-09 14:17:00,2,198.41000000000003,568
17185,2010-04-27 12:15:00,2010-04-20 13:49:00,3,229.46,591
17186,2011-10-24 10:20:00,2011-10-10 12:52:00,2,144.0,46
17187,2011-04-27 12:39:00,2010-07-01 14:38:00,2,467.71,226
17188,2011-11-28 13:53:00,2009-12-08 19:16:00,13,4592.93,10
17189,2011-08-25 19:39:00,2009-12-02 11:45:00,5,957.63,105
17190,2011-10-12 11:33:00,2010-03-05 13:21:00,7,1743.04,58
17191,2011-11-11 16:58:00,2009-12-01 16:34:00,15,4836.05,27
17192,2010-06-21 16:07:00,2010-06-21 16:07:00,1,77.83,535
17193,2011-11-04 12:47:00,2009-12-02 10:02:00,9,2310.04,35
17194,2011-03-11 12:05:00,2010-06-27 13:16:00,3,812.5,273
17195,2010-02-22 13:05:00,2010-02-22 13:05:00,1,562.98,654
17196,2010-10-08 11:31:00,2010-10-08 11:31:00,1,352.9,427
17197,2011-11-10 10:32:00,2011-11-10 10:32:00,1,1013.01,29
17198,2011-11-16 10:39:00,2010-12-03 14:54:00,3,1213.88,23
17199,2010-05-06 13:53:00,2010-05-06 13:53:00,1,145.12,581
17200,2010-11-17 13:04:00,2010-02-25 13:23:00,4,356.71,386
17201,2011-10-17 11:55:00,2010-02-10 12:26:00,4,1242.04,53
17202,2010-10-15 11:25:00,2010-10-15 11:25:00,1,160.65,420
17203,2011-11-04 12:27:00,2010-11-16 12:52:00,10,5575.88,35
17204,2011-06-17 14:46:00,2010-06-10 11:37:00,9,5504.6900000000005,174
17205,2011-10-17 12:46:00,2010-05-24 15:36:00,3,999.35,53
17206,2011-10-17 13:25:00,2011-10-17 13:25:00,1,204.24,52
17207,2010-02-25 19:08:00,2010-02-25 19:08:00,1,303.21999999999997,651
17208,2010-11-09 12:50:00,2010-11-09 12:50:00,1,115.35,395
17209,2010-02-28 16:01:00,2009-12-03 11:10:00,3,611.6,648
17210,2010-11-12 12:15:00,2010-11-12 12:15:00,1,253.37,392
17211,2011-11-13 12:03:00,2009-12-13 13:17:00,13,4046.65,26
17212,2011-03-31 19:42:00,2010-08-10 09:22:00,3,794.41,252
17213,2011-10-30 14:53:00,2009-12-15 10:28:00,13,5182.3,39
17214,2011-10-10 13:17:00,2010-12-15 15:14:00,6,1069.1200000000001,59
17215,2010-09-01 13:39:00,2010-09-01 13:39:00,1,186.15,463
17216,2010-06-03 13:03:00,2010-06-03 13:03:00,1,65.05,553
17217,2011-04-19 17:19:00,2010-03-30 13:35:00,2,218.0,233
17218,2011-12-05 13:52:00,2010-01-25 16:12:00,18,4192.68,3
17219,2011-11-08 11:25:00,2010-10-19 11:29:00,2,259.13,31
17220,2011-11-15 13:47:00,2010-01-20 11:57:00,21,4481.75,23
17221,2011-12-02 13:35:00,2010-04-11 15:34:00,5,978.52,6
17222,2011-10-05 13:58:00,2010-01-10 15:24:00,6,1605.01,64
17223,2011-02-02 15:57:00,2010-11-29 17:19:00,3,873.53,309
17224,2010-07-26 13:30:00,2010-07-26 13:30:00,1,100.86,500
17225,2010-05-07 11:38:00,2010-05-07 11:38:00,1,131.15,581
17226,2011-02-04 11:52:00,2010-02-12 14:31:00,3,900.12,308
17227,2011-11-21 10:51:00,2010-01-15 15:05:00,12,2022.03,18
17228,2011-11-24 10:24:00,2010-03-12 11:54:00,13,3177.24,15
17229,2011-09-04 13:56:00,2011-07-20 12:38:00,2,318.76,95
17230,2011-03-20 16:12:00,2009-12-08 13:41:00,18,9924.95,263
17231,2011-11-27 15:18:00,2009-12-07 16:38:00,25,7197.04,11
17232,2011-12-07 12:21:00,2011-11-25 12:24:00,2,421.52,2
17233,2011-11-04 14:06:00,2009-12-15 12:03:00,3,560.86,34
17234,2011-06-10 11:20:00,2011-06-10 11:20:00,1,149.89000000000001,182
17235,2011-11-14 15:51:00,2010-06-04 17:01:00,8,1904.8799999999999,24
17236,2011-11-27 12:00:00,2010-03-07 13:00:00,12,1929.26,12
17237,2011-11-28 15:02:00,2010-11-23 11:45:00,4,1002.08,10
17238,2011-12-07 11:35:00,2009-12-01 10:59:00,32,7783.1,2
17239,2011-01-31 09:41:00,2010-07-01 10:53:00,4,1189.45,312
17240,2010-04-22 15:44:00,2010-04-22 15:44:00,1,130.6,595
17241,2010-11-19 13:01:00,2010-02-15 14:47:00,12,2744.14,384
17242,2011-08-23 14:55:00,2010-01-24 10:27:00,5,2889.28,107
17243,2011-12-08 13:26:00,2009-12-01 15:36:00,69,20889.86,0
17244,2011-10-17 15:19:00,2009-12-06 11:27:00,5,1826.04,52
17245,2011-05-19 10:43:00,2010-01-19 15:39:00,2,371.63,204
17246,2010-06-11 12:36:00,2009-12-01 17:45:00,2,38.92,546
17247,2011-11-24 15:21:00,2011-11-24 15:21:00,1,282.19,14
17248,2011-08-11 13:34:00,2010-08-15 11:55:00,2,546.16,119
17249,2010-10-07 11:33:00,2010-10-07 11:33:00,1,68.03,428
17250,2011-12-06 12:15:00,2011-03-23 16:45:00,2,384.52,3
17251,2010-12-12 11:06:00,2009-12-15 10:36:00,3,812.4300000000001,362
17252,2011-08-15 09:45:00,2011-06-06 16:41:00,2,353.86,116
17253,2011-11-21 12:59:00,2011-11-21 12:59:00,1,178.26,17
17254,2011-12-05 12:46:00,2010-11-03 14:00:00,3,470.73,4
17255,2011-10-30 12:18:00,2010-09-19 15:53:00,4,799.13,40
17256,2011-08-24 13:30:00,2010-04-18 13:40:00,5,498.93,106
17257,2010-09-29 12:51:00,2010-09-29 12:49:00,2,192.73,435
17258,2010-11-08 12:37:00,2010-02-12 15:51:00,2,417.3,396
17259,2011-07-14 15:01:00,2010-02-22 13:38:00,6,1889.34,147
17260,2010-10-24 13:21:00,2010-10-24 13:21:00,1,120.95,410
17261,2010-07-18 11:49:00,2010-07-18 11:49:00,1,230.44,509
17262,2011-10-18 12:56:00,2009-12-15 11:26:00,11,2757.62,51
17263,2011-05-15 14:32:00,2011-05-15 14:32:00,1,63.440000000000005,207
17264,2010-10-11 12:52:00,2010-10-11 12:52:00,1,279.59,423
17265,2011-07-24 10:49:00,2011-06-12 12:00:00,2,562.9,138
17266,2011-12-07 14:12:00,2010-03-09 10:42:00,5,517.73,1
17267,2011-08-04 17:22:00,2011-08-04 17:19:00,2,317.62,126
17268,2011-08-24 10:06:00,2009-12-08 11:46:00,11,1733.8899999999999,107
17269,2010-11-19 11:12:00,2010-11-19 11:12:00,1,537.46,385
17270,2010-08-27 14:09:00,2009-12-07 17:18:00,2,604.4,468
17271,2009-12-03 13:49:00,2009-12-03 13:49:00,1,210.39,735
17272,2011-10-28 16:37:00,2011-03-22 12:05:00,4,2148.63,41
17273,2010-10-11 15:57:00,2010-10-11 15:57:00,1,141.12,423
17274,2011-11-04 13:16:00,2010-11-09 12:06:00,2,577.38,34
17275,2010-11-21 13:26:00,2010-11-21 13:26:00,1,114.52,382
17276,2010-11-02 16:20:00,2010-11-02 16:20:00,1,508.39,401
17277,2011-04-26 12:47:00,2011-01-21 12:37:00,2,1065.3500000000001,227
17278,2011-04-12 13:10:00,2010-05-23 13:49:00,2,271.24,240
17279,2011-10-13 11:58:00,2011-10-13 11:58:00,1,187.82999999999998,57
17280,2010-09-27 16:46:00,2010-09-27 16:46:00,1,118.85999999999999,437
17281,2010-11-30 18:05:00,2010-02-04 13:00:00,6,797.8499999999999,373
17282,2011-08-01 14:29:00,2010-06-09 12:07:00,5,2339.66,129
17283,2010-11-26 11:53:00,2010-11-26 11:53:00,1,188.46,378
17284,2011-10-10 14:38:00,2010-09-20 16:18:00,8,2793.16,59
17285,2010-03-21 13:38:00,2010-02-14 14:10:00,2,428.34,627
17286,2011-11-18 12:47:00,2010-11-04 13:43:00,3,395.48,21
17287,2011-11-13 13:27:00,2009-12-03 12:45:00,21,4111.96,25
17288,2011-11-30 16:09:00,2010-11-10 14:44:00,11,2499.98,8
17289,2011-11-08 12:01:00,2010-03-08 12:52:00,9,2079.39,31
17290,2011-12-06 12:38:00,2009-12-13 13:28:00,8,1501.44,3
17291,2011-02-04 13:04:00,2011-02-04 13:04:00,1,550.8000000000001,307
17292,2010-08-24 17:14:00,2010-05-09 14:52:00,2,271.75,471
17293,2011-12-01 14:37:00,2009-12-03 15:09:00,17,3774.23,7
17294,2010-02-08 16:12:00,2010-02-08 14:21:00,2,467.78999999999996,668
17295,2011-11-11 10:49:00,2011-10-06 12:22:00,3,556.95,28
17296,2009-12-09 14:01:00,2009-12-09 14:01:00,1,338.13,729
17297,2011-11-22 14:43:00,2011-11-22 14:43:00,1,131.78,16
17298,2011-08-30 16:43:00,2010-03-08 08:56:00,5,957.5600000000001,100
17299,2011-11-28 12:01:00,2010-08-15 16:00:00,6,1016.08,11
17300,2010-11-14 10:56:00,2010-08-15 11:02:00,2,393.64,390
17301,2011-11-18 13:43:00,2010-03-25 13:16:00,2,330.43,20
17302,2011-11-25 09:36:00,2011-02-07 10:14:00,5,1135.63,14
17303,2010-12-13 13:32:00,2010-12-13 13:32:00,1,250.04,360
17304,2010-06-23 16:23:00,2010-06-23 16:23:00,1,111.5,533
17305,2010-03-01 12:47:00,2010-03-01 12:47:00,1,2135.46,648
17306,2011-11-29 12:14:00,2010-11-01 11:38:00,21,9782.35,10
17307,2010-11-09 13:40:00,2010-01-19 16:38:00,11,3999.8900000000003,394
17308,2010-11-11 13:19:00,2010-09-13 09:35:00,2,4511.76,392
17309,2011-09-05 15:20:00,2010-02-04 15:49:00,3,330.59000000000003,94
17310,2010-11-17 16:00:00,2010-06-23 11:38:00,2,1025.1,386
17311,2011-09-22 14:11:00,2010-02-03 12:38:00,6,3566.56,77
17312,2011-07-24 11:52:00,2011-07-03 13:12:00,3,644.3,138
17313,2011-11-08 15:45:00,2011-11-08 15:45:00,1,2328.84,30
17314,2011-11-15 09:41:00,2009-12-03 11:25:00,17,4904.43,24
17315,2011-12-08 12:15:00,2010-09-27 12:45:00,43,9650.6,1
17316,2010-10-15 14:35:00,2010-10-15 14:35:00,1,124.45,419
17317,2011-10-24 17:19:00,2011-09-11 12:45:00,3,2600.34,45
17318,2009-12-14 13:11:00,2009-12-14 13:11:00,1,164.28,724
17319,2010-02-08 15:47:00,2010-02-08 15:47:00,1,29.1,668
17320,2011-08-31 13:31:00,2010-01-21 16:29:00,6,2895.77,99
17321,2011-12-01 13:41:00,2010-05-11 12:10:00,6,1741.18,7
17322,2010-11-28 14:41:00,2009-12-03 11:46:00,5,922.59,375
17323,2011-11-24 17:29:00,2010-01-10 11:58:00,12,1565.59,14
17324,2011-11-22 10:34:00,2009-12-18 15:29:00,12,2301.87,17
17325,2011-03-04 13:09:00,2010-03-08 11:31:00,3,609.5699999999999,279
17326,2010-10-27 15:38:00,2010-06-28 14:05:00,2,321.95,407
17327,2010-10-26 09:54:00,2010-05-26 11:20:00,2,152.35,409
17328,2010-02-04 17:11:00,2010-02-04 17:11:00,1,104.7,672
17329,2011-11-25 14:24:00,2009-12-03 16:09:00,5,1004.4300000000001,13
17330,2011-11-17 08:56:00,2010-03-02 09:20:00,4,423.8,22
17331,2011-08-08 11:55:00,2011-08-08 11:55:00,1,175.2,123
17332,2010-06-29 16:10:00,2010-02-21 14:41:00,5,838.27,527
17333,2011-09-15 10:11:00,2011-09-15 10:11:00,1,494.25,85
17334,2011-02-10 14:59:00,2010-10-29 12:16:00,3,635.15,301
17335,2010-11-21 10:17:00,2010-01-24 11:15:00,2,508.0,383
17336,2010-08-24 15:37:00,2010-08-24 15:37:00,1,81.12,471
17337,2011-07-11 14:55:00,2011-02-02 17:06:00,4,2027.8700000000001,150
17338,2011-11-22 14:23:00,2010-03-10 16:09:00,17,12142.57,16
17339,2011-09-06 13:29:00,2010-07-18 13:08:00,3,362.36,93
17340,2011-11-10 10:45:00,2010-02-14 14:54:00,18,22404.82,29
17341,2011-07-06 12:33:00,2010-06-17 18:17:00,5,1889.83,156
17342,2010-11-25 11:07:00,2010-02-08 09:16:00,4,1227.54,379
17343,2010-12-19 15:07:00,2009-12-03 18:30:00,6,1259.94,354
17344,2011-10-24 12:56:00,2009-12-11 12:31:00,2,468.11,45
17345,2011-11-24 15:03:00,2009-12-01 16:17:00,10,1604.68,14
17346,2011-12-06 12:18:00,2010-04-18 12:18:00,26,5323.0,3
17347,2011-09-14 13:12:00,2011-09-14 13:12:00,1,228.96,85
17348,2011-11-25 11:25:00,2010-03-10 12:13:00,9,2476.41,14
17349,2011-06-13 14:29:00,2010-03-18 14:26:00,5,852.25,178
17350,2011-12-01 15:47:00,2010-02-01 15:38:00,7,1906.041,7
17351,2011-11-03 18:45:00,2009-12-10 18:43:00,12,1988.23,35
17352,2010-01-12 16:13:00,2010-01-12 16:13:00,1,36.25,695
17353,2011-08-02 17:19:00,2010-03-25 12:52:00,4,3242.0,128
17354,2011-10-20 10:34:00,2010-10-07 13:22:00,4,3143.46,50
17355,2010-11-18 13:18:00,2010-11-18 13:18:00,1,285.11,385
17356,2011-02-01 11:07:00,2010-01-20 12:14:00,5,946.47,311
17357,2011-11-15 16:30:00,2011-11-15 16:29:00,2,388.14,23
17358,2011-02-09 16:57:00,2010-02-24 16:42:00,5,866.05,302
17359,2011-11-28 14:37:00,2010-03-01 14:48:00,2,284.46,10
17360,2011-11-22 13:11:00,2010-10-01 12:07:00,6,1231.3799999999999,16
17361,2011-10-21 15:43:00,2010-02-01 14:30:00,5,880.64,48
17362,2011-04-14 14:43:00,2010-01-06 10:53:00,7,1024.04,238
17363,2010-11-09 17:11:00,2010-11-02 17:25:00,3,940.86,394
17364,2011-12-09 09:00:00,2009-12-07 15:28:00,28,12070.42,0
17365,2011-11-27 12:13:00,2010-02-01 11:56:00,15,8224.98,12
17366,2010-10-03 16:04:00,2010-09-09 19:46:00,2,1096.24,431
17367,2011-04-15 14:21:00,2011-04-15 14:21:00,1,168.4,237
